Bayley
0.0000000000000000000000000
3.1333332061767578125000000
3.1414222717285156250000000
3.1415872573852539062500000
3.1415922641754150390625000
3.1415925025939941406250000
3.1415925025939941406250000
3.1415925025939941406250000
3.1415925025939941406250000
3.1415925025939941406250000
3.1415925025939941406250000
3.1415925025939941406250000
3.1415925025939941406250000
3.1415925025939941406250000
3.1415925025939941406250000
3.1415925025939941406250000
3.1415925025939941406250000
3.1415925025939941406250000
3.1415925025939941406250000
3.1415925025939941406250000
Bellard
0.0000000000000000000000000
3.1417660713195800781250000
3.1415927410125732421875000
3.1415927410125732421875000
3.1415927410125732421875000
3.1415927410125732421875000
3.1415927410125732421875000
3.1415927410125732421875000
3.1415927410125732421875000
3.1415927410125732421875000
3.1415927410125732421875000
3.1415927410125732421875000
3.1415927410125732421875000
3.1415927410125732421875000
3.1415927410125732421875000
3.1415927410125732421875000
3.1415927410125732421875000
3.1415927410125732421875000
3.1415927410125732421875000
3.1415927410125732421875000
Chudnovskiy
inf
3.1415925026
3.1415925026
3.1415925026
3.1415925026
3.1415925026
3.1415925026
3.1415925026
3.1415925026
3.1415925026
3.1415925026
3.1415925026
3.1415925026
3.1415925026
3.1415925026
3.1415925026
3.1415925026
3.1415925026
3.1415925026
3.1415925026
3.1415925026
3.1415925026
3.1415925026
nan
nan
nan
nan
nan
nan
nan
